Year_x, Month_x, Day_x, Time_x      , Flight_Time_(s)_x, Sync_x, Gyro_X, Gyro_Y, Gyro_Z, Accel_X, Accel_Y, Accel_Z, Quat_1  , Quat_2  , Quat_3  , Quat_4  , Aux_Volts, Current, DateTime               , Year_y, Month_y, Day_y, Time_y      , Flight_Time_(s)_y, Sync_y, Temperature_(F), Baro_Press_(atm), Baro_Altitude_ASL_(feet), Baro_Altitude_AGL_(feet), Batt_Volts, Apo_Volts, Main_Volts, 3rd_Volts, 4th_Volts, Velocity_Up, Velocity_DR, Velocity_CR, Inertial_Altitude, Inertial_DR_Position, Inertial_CR_position, Tilt_Angle_(deg), Future_Angle_(deg), Roll_Angle_(deg), Reserved_1, Reserved_2, Reserved_3, Rocket_FER_Hex, Apo_FER_H  ex, Main_FER_Hex, 3rd_FER_Hex, 4th_FER_Hex, Liftoff, Apogee, Press_Increasing, Burnout_Coast, Apo_fired, Main_fired, 3rd_fired, 4th_fired, Normal_Ascent, Accel_Vel_LE_0, ECI_Vvel_le_0, Tilt Exceeded 90deg, Reserved, LT_AGL1, GT_AGL2, LT_FANG1, GT_FANG2, GT_FUTANG, LT_TVAL1, GT_TVAL2, LT_VEL1, GT_VEL2, LT_BVEL1, GT_BURN, Armed, Reserved.1, Reserved.2, LT_AGL1.1, GT_AGL2.1, LT_FANG1.1, GT_FANG2.1, GT_FUTANG.1, LT_TVAL1.1, GT_TVAL2.1, LT_VEL1.1, GT_VEL2.1, LT_BVEL1.1, GT_BURN.1, Armed.1, Reserved.3, Reserved.4, LT_AGL1.2, GT_AGL2.2, LT_FANG1.2, GT_FANG2.2, GT_FUTANG.2, LT_TVAL1.2, GT_TVAL2.2, LT_VEL1.2, GT_VEL2.2, LT_BVEL1.2, GT_BURN.2, Armed.2, Reserved.5, Reserved.6, LT_AGL1.3, GT_AGL2.3, LT_FANG1.3, GT_FANG2.3, GT_FUTANG.3, LT_TVAL1.3, GT_TVAL2.3, LT_VEL1.3, GT_VEL2.3, LT_BVEL1.3, GT_BURN.3, Armed.3, Reserved.7, Reserved.8
  2025,       6,    11, 12:07:51.156, -1.98            ,    187, 0.0   , 0.0   , 0.2   , -0.99  , 0.02   , 0.0    , 1.0     , 0.0     , 0.0     , -3e-05  ,     0.018,   0.0  , 2025-06-11 12:07:51.156,   2025,       6,    11, 12:07:51.156, -1.98            ,    187,           102.9,           0.9044,                   2755.4, -1.4                    ,      4.136,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 200           , 8cd          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             0,                   0,        0,       1,       0,        1,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.176, -1.96            ,    207, 0.0   , 0.0   , 0.0   , -0.99  , 0.03   , 0.0    , 1.0     , 0.0     , 0.0     , 0.0     ,     0.018,   0.0  , 2025-06-11 12:07:51.176,   2025,       6,    11, 12:07:51.176, -1.96            ,    207,           102.9,           0.9044,                   2755.4, -1.4                    ,      4.136,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 200           , 8cd          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             0,                   0,        0,       1,       0,        1,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.196, -1.94            ,    227, 0.0   , 0.0   , 0.0   , -0.99  , 0.03   , 0.0    , 1.0     , 0.0     , 0.0     , 0.0     ,     0.017,   0.0  , 2025-06-11 12:07:51.196,   2025,       6,    11, 12:07:51.196, -1.94            ,    227,           102.9,           0.9043,                   2758.4, 1.6                     ,      4.136,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 600           , 8c5          , 8c5         , 8c5        , 8c5        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             1,                   0,        0,       1,       0,        1,        0,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          1,          0,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          1,          0,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          1,          0,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.216, -1.92            ,    247, 0.0   , 0.0   , -0.1  , -0.99  , 0.03   , 0.0    , 1.0     , 0.0     , 0.0     , 0.0     ,     0.017,   0.0  , 2025-06-11 12:07:51.216,   2025,       6,    11, 12:07:51.216, -1.92            ,    247,           102.9,           0.9043,                   2758.4, 1.6                     ,      4.136,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 600           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             1,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.236, -1.9             ,     17, 0.0   , 0.0   , 0.0   , -0.98  , 0.03   , 0.0    , 1.0     , 0.0     , 0.0     , 0.0     ,     0.017,   0.0  , 2025-06-11 12:07:51.236,   2025,       6,    11, 12:07:51.236, -1.9             ,     17,           102.9,           0.9043,                   2758.4, 1.6                     ,      4.137,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 600           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             1,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.256, -1.88            ,     37, 0.0   , 0.0   , 0.0   , -0.99  , 0.02   , 0.0    , 1.0     , 0.0     , 0.0     , 0.0     ,     0.018,   0.0  , 2025-06-11 12:07:51.256,   2025,       6,    11, 12:07:51.256, -1.88            ,     37,           102.8,           0.9043,                   2758.4, 1.6                     ,      4.137,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 600           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             1,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.276, -1.86            ,     57, 0.0   , 0.0   , 0.0   , -1.0   , 0.03   , 0.0    , 1.0     , -3e-05  , 0.0     , 0.0     ,     0.017,   0.0  , 2025-06-11 12:07:51.276,   2025,       6,    11, 12:07:51.276, -1.86            ,     57,           102.8,           0.9044,                   2755.4, -1.4                    ,      4.137,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 600           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             1,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.296, -1.84            ,     77, 0.0   , 0.0   , 0.0   , -1.0   , 0.03   , 0.0    , 1.0     , -3e-05  , 0.0     , 0.0     ,     0.017,   0.0  , 2025-06-11 12:07:51.296,   2025,       6,    11, 12:07:51.296, -1.84            ,     77,           102.9,           0.9044,                   2755.4, -1.4                    ,      4.137,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 600           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             1,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.316, -1.82            ,     97, 0.0   , 0.0   , 0.0   , -1.0   , 0.03   , 0.0    , 1.0     , -3e-05  , 0.0     , 0.0     ,     0.017,   0.0  , 2025-06-11 12:07:51.316,   2025,       6,    11, 12:07:51.316, -1.82            ,     97,           102.9,           0.9044,                   2755.4, -1.4                    ,      4.137,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 600           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             1,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.336, -1.8             ,    117, 0.0   , 0.0   , 0.0   , -0.99  , 0.03   , 0.0    , 1.0     , -3e-05  , 0.0     , 0.0     ,     0.018,   0.0  , 2025-06-11 12:07:51.336,   2025,       6,    11, 12:07:51.336, -1.8             ,    117,           102.8,           0.9044,                   2755.4, -1.4                    ,      4.136,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 600           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             1,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.356, -1.78            ,    137, 0.0   , 0.0   , 0.0   , -0.99  , 0.03   , 0.0    , 1.0     , -3e-05  , 0.0     , 0.0     ,     0.018,   0.0  , 2025-06-11 12:07:51.356,   2025,       6,    11, 12:07:51.356, -1.78            ,    137,           102.8,           0.9043,                   2756.6, -0.2                    ,      4.136,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 600           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             1,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.376, -1.76            ,    157, 0.0   , 0.0   , 0.0   , -1.0   , 0.03   , 0.0    , 1.0     , -3e-05  , 0.0     , 0.0     ,     0.017,   0.0  , 2025-06-11 12:07:51.376,   2025,       6,    11, 12:07:51.376, -1.76            ,    157,           102.8,           0.9043,                   2756.6, -0.2                    ,      4.137,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 600           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             1,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.396, -1.74            ,    177, 0.1   , 0.0   , -0.1  , -0.99  , 0.02   , 0.0    , 1.0     , 0.0     , 0.0     , 0.0     ,     0.018,   0.0  , 2025-06-11 12:07:51.396,   2025,       6,    11, 12:07:51.396, -1.74            ,    177,           102.8,           0.9043,                   2758.4, 1.6                     ,      4.137,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 600           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             1,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.416, -1.72            ,    197, 0.0   , 0.0   , 0.0   , -0.99  , 0.03   , 0.0    , 1.0     , 0.0     , 0.0     , 0.0     ,     0.017,   0.0  , 2025-06-11 12:07:51.416,   2025,       6,    11, 12:07:51.416, -1.72            ,    197,           102.8,           0.9043,                   2758.4, 1.6                     ,      4.136,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 600           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             1,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.436, -1.7             ,    217, 0.0   , 0.0   , 0.0   , -0.99  , 0.03   , 0.0    , 1.0     , 0.0     , 0.0     , 0.0     ,     0.017,   0.0  , 2025-06-11 12:07:51.436,   2025,       6,    11, 12:07:51.436, -1.7             ,    217,           102.8,           0.9043,                   2758.4, 1.6                     ,      4.136,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 200           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             0,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.456, -1.68            ,    237, 0.0   , 0.0   , 0.1   , -1.0   , 0.02   , 0.0    , 1.0     , 0.0     , 0.0     , 0.0     ,     0.017,   0.0  , 2025-06-11 12:07:51.456,   2025,       6,    11, 12:07:51.456, -1.68            ,    237,           102.9,           0.9043,                   2758.4, 1.6                     ,      4.137,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 200           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             0,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.476, -1.66            ,      7, 0.1   , 0.0   , 0.0   , -0.99  , 0.02   , 0.0    , 1.0     , 0.0     , 0.0     , 0.0     ,     0.017,   0.0  , 2025-06-11 12:07:51.476,   2025,       6,    11, 12:07:51.476, -1.66            ,      7,           102.9,           0.9044,                   2755.4, -1.4                    ,      4.137,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 600           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             1,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.496, -1.64            ,     27, 0.0   , 0.0   , 0.0   , -0.99  , 0.02   , 0.0    , 1.0     , 0.0     , 0.0     , 0.0     ,     0.018,   0.0  , 2025-06-11 12:07:51.496,   2025,       6,    11, 12:07:51.496, -1.64            ,     27,           102.9,           0.9044,                   2754.8, -2.0                    ,      4.136,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 600           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             1,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.516, -1.62            ,     47, 0.0   , 0.0   , 0.0   , -1.0   , 0.02   , 0.0    , 1.0     , 0.0     , 0.0     , 0.0     ,     0.018,   0.0  , 2025-06-11 12:07:51.516,   2025,       6,    11, 12:07:51.516, -1.62            ,     47,           102.9,           0.9043,                   2756.6, -0.2                    ,      4.137,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 600           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             1,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.536, -1.6             ,     67, 0.0   , 0.0   , 0.0   , -0.99  , 0.03   , 0.0    , 1.0     , 0.0     , 0.0     , 0.0     ,     0.017,   0.0  , 2025-06-11 12:07:51.536,   2025,       6,    11, 12:07:51.536, -1.6             ,     67,           102.9,           0.9043,                   2756.6, -0.2                    ,      4.137,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 600           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             1,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.556, -1.58            ,     87, 0.0   , 0.0   , 0.0   , -0.99  , 0.03   , 0.0    , 1.0     , 0.0     , 0.0     , 0.0     ,     0.018,   0.0  , 2025-06-11 12:07:51.556,   2025,       6,    11, 12:07:51.556, -1.58            ,     87,           102.9,           0.9043,                   2756.6, -0.2                    ,      4.137,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 600           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             1,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.576, -1.56            ,    107, 0.0   , 0.0   , -0.1  , -0.99  , 0.03   , 0.0    , 1.0     , 0.0     , 0.0     , 0.0     ,     0.017,   0.0  , 2025-06-11 12:07:51.576,   2025,       6,    11, 12:07:51.576, -1.56            ,    107,           102.9,           0.9043,                   2756.6, -0.2                    ,      4.136,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 200           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             0,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.596, -1.54            ,    127, 0.0   , 0.0   , 0.0   , -1.0   , 0.02   , 0.0    , 1.0     , 0.0     , 0.0     , 0.0     ,     0.017,   0.0  , 2025-06-11 12:07:51.596,   2025,       6,    11, 12:07:51.596, -1.54            ,    127,           102.9,           0.9043,                   2756.6, -0.2                    ,      4.136,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 200           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             0,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.616, -1.52            ,    147, 0.0   , 0.0   , 0.0   , -0.98  , 0.03   , 0.0    , 1.0     , 0.0     , 0.0     , 0.0     ,     0.017,   0.0  , 2025-06-11 12:07:51.616,   2025,       6,    11, 12:07:51.616, -1.52            ,    147,           102.8,           0.9043,                   2756.6, -0.2                    ,      4.137,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 200           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             0,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
  2025,       6,    11, 12:07:51.636, -1.5             ,    167, 0.1   , 0.0   , -0.1  , -0.99  , 0.03   , 0.0    , 1.0     , 3e-05   , 0.0     , 0.0     ,     0.017,   0.0  , 2025-06-11 12:07:51.636,   2025,       6,    11, 12:07:51.636, -1.5             ,    167,           102.8,           0.9043,                   2756.6, -0.2                    ,      4.136,      0.02,       4.1 ,      4.11,      0.02, 0.0        , 0.0        , 0.0        , 0.0              , 0.0                 , 0.0                 ,              0.0,                0.0, 0.0             ,          0,          0,          0, 200           , 8c9          , 8c9         , 8c9        , 8c9        ,       0,      0,                0,             0,         0,          0,         0,         0,             0,              1,             0,                   0,        0,       1,       0,        0,        1,         0,        0,        1,       1,       0,        0,       0,     1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0,         1,         0,          0,          1,           0,          0,          1,         1,         0,          0,         0,       1,          0,          0
